级别,编号,汉字,注音,词组,例句
1,3037,辟,"bì, pì","开辟,精辟,辟谣,复辟,开天辟地",我们要开辟新的学习领域呀。
1,3038,障,zhàng,"障碍,故障,屏障,路障,阻碍",不要让困难成为前进的障碍呀。
1,3039,媳,xí,"媳妇,儿媳,婆媳,弟媳,侄媳",嫂子是个贤惠的好媳妇呀。
1,3040,嫉,jí,"嫉妒,嫉恨,嫉恶如仇,嫉贤妒能",不要嫉妒别人，要向人家学习呀。
1,3041,嫌,xián,"嫌弃,嫌疑,嫌恶,避嫌,嫌隙",我们不要嫌弃有缺点的同学呀。
1,3042,嫁,jià,"出嫁,嫁妆,嫁接,嫁祸,嫁人",姐姐出嫁那天，婚礼真热闹呀。
1,3043,叠,dié,"重叠,折叠,叠被,叠纸,叠叠",他把衣服整齐地折叠好放起来呀。
1,3044,缚,fù,"束缚,束缚,绑缚,系缚,缚住",不要被旧的观念所束缚呀。
1,3045,缝,"féng, fèng","缝隙,缝补,缝合,裂缝,门缝",妈妈帮我缝补了破了的衣服呀。
1,3046,缠,chán,"缠绕,缠绵,缠住,纠缠,缠绕",牵牛花的藤蔓缠绕在篱笆上呀。
1,3047,缤,bīn,"缤纷,落英缤纷,缤纷色彩,缤纷飞舞",节日的烟花缤纷绚烂真好看呀。
1,3048,剿,jiǎo,"剿灭,剿匪,围剿,清剿,剿除",解放军剿灭了山里的土匪呀。
1,3049,静,jìng,"安静,宁静,平静,静止,静静",图书馆里十分地安静鸦雀无声呀。
1,3050,碧,bì,"碧绿,碧蓝,碧波,碧空,碧玉",碧绿的湖水像一块大翡翠呀。
1,3051,璃,lí,"玻璃,琉璃,琉璃瓦,玻璃杯,璃灯",窗玻璃被擦得明亮又干净呀。
1,3052,赘,zhuì,"累赘,赘述,赘言,赘肉,多余赘",背包太重了，真是个累赘呀。
1,3053,熬,"āo, áo","熬药,熬夜,熬粥,熬汤,熬煎",妈妈用砂锅慢慢地熬着中药呀。
1,3054,墙,qiáng,"墙壁,墙角,砖墙,城墙,上墙",教室的墙壁上挂着美丽的画呀。
1,3055,墟,xū,"废墟,墟市,殷墟,废墟,荒墟",地震后，城市变成了一片废墟呀。
1,3056,嘉,jiā,"嘉奖,嘉许,嘉宾,嘉言,嘉勉",校长嘉奖了表现优秀的同学呀。
1,3057,摧,cuī,"摧毁,摧残,摧折,坚不可摧,摧眉",地震摧毁了许多房屋真可怕呀。
1,3058,赫,hè,"显赫,赫然,赫赫,赫赫有名,威赫",他是一位赫赫有名的科学家呀。
1,3059,截,jié,"截断,截止,拦截,半截,截获",这根绳子被截断成了两段呀。
1,3060,誓,shì,"誓言,发誓,宣誓,誓死,誓词",他发誓一定要努力学习呀。
1,3061,境,jìng,"境界,环境,边境,处境,入境",这里的自然环境十分地优美呀。
1,3062,摘,zhāi,"摘花,采摘,摘果,摘下,摘掉",秋天，我们去果园采摘苹果呀。
1,3063,摔,shuāi,"摔倒,摔跤,摔碎,摔打,摔下",他不小心摔倒，膝盖磕破了呀。
1,3064,撇,"piē, piě","撇开,撇下,撇弃,撇嘴,撇捺",他撇撇嘴，不太高兴的样子呀。
1,3065,聚,jù,"聚集,聚拢,聚会,凝聚,欢聚",同学们聚集在一起开心地聊天呀。
1,3066,慕,mù,"爱慕,慕名,仰慕,倾慕,羡慕",我十分地仰慕这位英雄呀。
1,3067,暮,mù,"暮色,暮春,朝暮,暮年,日暮",暮色降临，天边染红了晚霞呀。
1,3068,摹,mó,"摹仿,摹写,摹绘,临摹,描摹",我认真地临摹着名家的字帖呀。
1,3069,蔓,"mán, màn, wàn","蔓延,藤蔓,蔓草,蔓生,枝蔓",牵牛花的藤蔓爬满了篱笆呀。
1,3070,蔑,miè,"蔑视,轻蔑,蔑视,污蔑,蔑如",我们不要蔑视任何一个人呀。
1,3071,蔡,cài,"蔡国,姓蔡,蔡氏,蔡家,蔡人",蔡是我国一个比较常见的姓氏呀。
1,3072,蔗,zhè,"甘蔗,蔗糖,蔗农,蔗田,蔗渣",甘蔗又甜又多汁真好吃呀。
1,3073,蔽,bì,"遮蔽,隐蔽,掩蔽,蔽塞,蒙蔽",大树遮蔽着烈日，树下真凉快呀。
1,3074,蔼,ǎi,"和蔼,蔼然,蔼蔼,和蔼可亲,蔼然可亲",老师和蔼可亲，大家都很喜欢她呀。
1,3075,熙,xī,"熙攘,熙熙,熙和,熙攘,熙熙攘攘",节日的大街上熙熙攘攘真热闹呀。
1,3076,蔚,"wèi, yù","蔚蓝,蔚然,蔚为大观,蔚起,蔚蓝",蔚蓝的天空中飘着朵朵白云呀。
1,3077,兢,jīng,"兢兢业业,兢兢,战战兢兢,兢业,兢严",老师兢兢业业地工作真辛苦呀。
1,3078,模,"mó, mú","模型,模范,模式,模仿,规模",我们要以英雄为模范来学习呀。
1,3079,槛,"jiàn, kǎn","门槛,槛车,兽槛,栏槛,跨槛",他家大门的门槛有点高呀。
1,3080,榴,liú,"石榴,榴莲,榴弹,榴火,榴红",秋天，石榴咧开嘴笑了真好看呀。
1,3081,榜,bǎng,"榜样,榜单,榜首,发榜,光荣榜",光荣榜上贴着优秀同学的照片呀。
1,3082,榨,zhà,"榨油,榨汁,榨菜,压榨,榨取",妈妈用榨汁机榨了新鲜的果汁呀。
1,3083,榕,róng,"榕树,榕城,榕江,大榕树,小榕树",大榕树下是大家乘凉的好地方呀。
1,3084,歌,gē,"唱歌,歌曲,歌谣,歌唱,赞歌",音乐课上，大家开心地唱歌呀。
1,3085,遭,zāo,"遭遇,遭到,遭殃,遭难,周遭",他遭遇了困难，我们要帮助他呀。
1,3086,酵,jiào,"发酵,酵母,酵素,发酵剂,酵解",面团发酵后变得蓬松柔软呀。
1,3087,酷,kù,"残酷,酷热,酷暑,酷爱,冷酷",夏天的中午天气十分地酷热呀。
1,3088,酿,niàng,"酿造,酿酒,酿成,佳酿,酝酿",蜜蜂酿造的蜂蜜又香又甜呀。
1,3089,酸,suān,"酸味,酸奶,酸楚,辛酸,酸梅",酸奶酸酸甜甜真好喝呀。
1,3090,碟,dié,"碟子,菜碟,光碟,飞碟,碟片",桌子上放着几个小菜碟呀。
1,3091,碱,jiǎn,"碱面,碱性,碱水,烧碱,纯碱",碱面可以用来做馒头包子呀。
1,3092,碳,tàn,"碳酸,碳素,煤炭,二氧化碳,碳元素",二氧化碳是空气中的气体之一呀。
1,3093,磁,cí,"磁性,磁铁,磁场,磁带,磁石",磁铁能吸引铁制品真有趣呀。
1,3094,愿,yuàn,"愿意,心愿,愿望,意愿,自愿",我愿意帮助有困难的同学呀。
1,3095,需,xū,"需要,需求,必需,军需,急需",上课时我们需要带好课本呀。
1,3096,辖,xiá,"管辖,辖区,直辖,辖制,统辖",这个城市管辖着许多个县呀。
1,3097,辗,zhǎn,"辗转,辗转反侧,辗动,辗轧,展辗",他辗转反侧，一夜没睡好呀。
1,3098,雌,cí,"雌雄,雌性,雌蕊,雌花,雌兔",我们要分清植物的雌蕊和雄蕊呀。
1,3099,裳,shang,"衣裳,霓裳,裳衣,裙裳,裘裳",妈妈给我买了漂亮的新衣裳呀。
1,3100,颗,kē,"一颗,几颗,颗粒,颗子,颗数",桌子上放着一颗红彤彤的草莓呀。
1,3101,瞅,chǒu,"瞅见,瞅着,瞅一眼,瞅瞅,瞅了",我远远地瞅见老师走了过来呀。
1,3102,墅,shù,"别墅,别墅区,墅舍,山墅,乡墅",海边有一座漂亮的别墅呀。
1,3103,嗽,sòu,"咳嗽,干咳,嗽声,咳喘,止嗽",感冒咳嗽要及时去看医生呀。
1,3104,踊,yǒng,"踊跃,踊起,踊跳,腾踊,踊跃参加",同学们踊跃地举手回答问题呀。
1,3105,蜻,qīng,"蜻蜓,蜻蜓点水,蜻蜓眼,红蜻蜓",夏天，蜻蜓在水面上点水真有趣呀。
1,3106,蜡,là,"蜡烛,蜡笔,蜡像,蜡纸,蜂蜡",停电了，我点起蜡烛继续写作业呀。
1,3107,蝇,yíng,"苍蝇,蝇头,蝇子,蝇拍,灭蝇",夏天，苍蝇嗡嗡地飞真讨厌呀。
1,3108,蜘,zhī,"蜘蛛,蛛网,蜘蛛网,蜘蛛丝,蛛丝",屋檐下蜘蛛织着一张大网呀。
1,3109,蝉,chán,"蝉联,蝉鸣,蝉蜕,知了蝉,寒蝉",夏天，知了蝉在树上鸣叫着呀。
1,3110,嘛,ma,"干吗,嘛呢,嘛事,是嘛,好嘛",这是怎么回事，你干嘛呢呀？
1,3111,嘀,dí,"嘀咕,嘀嗒,嘀嘀,嘀里嘟噜,嘀嘀响",时钟嘀嗒嘀嗒地走着真有规律呀。
1,3112,赚,zhuàn,"赚钱,赚得,赚回,赚头,赚取",他靠自己勤劳的双手赚钱致富呀。
1,3113,锹,qiāo,"铁锹,锹土,锹镐,锹掘,一锹",工人叔叔用铁锹铲着泥土呀。
1,3114,锻,duàn,"锻炼,锻造,锻件,锻压,锻钢",经常锻炼才能有健康的身体呀。
1,3115,镀,dù,"镀金,电镀,镀锌,镀银,镀层",这个奖牌表面镀了一层金真亮呀。
1,3116,舞,wǔ,"舞蹈,跳舞,舞动,舞会,舞台",姐姐在舞台上翩翩起舞真好看呀。
1,3117,舔,tiǎn,"舔舐,舔食,舔了舔,舔干,舌尖舔",小猫舔着爪子洗脸真可爱呀。
1,3118,稳,wěn,"稳定,平稳,稳重,安稳,稳妥",他做事稳重，从不马虎大意呀。
1,3119,熏,xūn,"熏肉,熏陶,熏制,烟熏,熏黑",奶奶做的熏肉十分地香好吃呀。
1,3120,箕,jī,"簸箕,筛箕,筲箕,箕斗,箕踞",妈妈用簸箕筛去了米里的杂质呀。
1,3121,算,suàn,"算术,计算,打算,算数,运算",我们要认真地学习数学计算呀。
1,3122,箩,luó,"箩筐,竹箩,筐箩,萝箩,大米箩",奶奶用竹箩装着新鲜的蔬菜呀。
1,3123,管,guǎn,"管理,主管,管道,分管,管子",我们要好好地管理自己的时间呀。
1,3124,箫,xiāo,"吹箫,洞箫,箫声,箫管,箫笛",悠扬的箫声让人十分地陶醉呀。
1,3125,舆,yú,"舆论,舆图,舆马,舆情,堪舆",我们要相信正确的舆论导向呀。
1,3126,僚,liáo,"官僚,同僚,僚属,幕僚,僚机",古代的官僚管理着百姓呀。
1,3127,僧,sēng,"和尚,僧人,僧侣,高僧,唐僧",寺庙里的僧人十分地虔诚呀。
1,3128,鼻,bí,"鼻子,鼻涕,鼻孔,鼻音,鼻梁",感冒了，鼻子不通气真难受呀。
1,3129,魄,pò,"气魄,魄力,魂魄,魄散,惊心动魄",他做事有魄力，十分地果断呀。
1,3130,魅,mèi,"魅力,魅惑,魅人,鬼魅,魅影",这本书有着独特的魅力吸引着我呀。
1,3131,貌,mào,"相貌,面貌,貌合神离,外貌,貌似",他的外貌和性格十分地相配呀。
1,3132,膜,mó,"薄膜,膜拜,黏膜,耳膜,鼓膜",这层薄膜十分地薄容易破呀。
1,3133,膊,bó,"胳膊,赤膊,膊子,臂膊,膊臂",运动后我的胳膊酸酸的呀。
1,3134,膀,"bǎng, pāng, páng","翅膀,肩膀,膀胱,臂膀,膀子",那只小鸟展开了翅膀飞走了呀。
1,3135,鲜,"xiān, xiǎn","新鲜,鲜花,鲜艳,鲜明,海鲜",妈妈买的海鲜十分地新鲜呀。
1,3136,疑,yí,"怀疑,疑问,疑心,嫌疑,质疑",他怀疑这个消息的真实性呀。
1,3137,孵,fū,"孵化,孵蛋,孵出,孵育,孵鸡",母鸡认真地孵着蛋，等小鸡出壳呀。
1,3138,馒,mán,"馒头,馒首,蒸馒头,白馒头,肉馒头",妈妈蒸的馒头又白又软真好吃呀。
1,3139,裹,guǒ,"包裹,裹住,裹紧,裹足,马裹",妈妈用被子把我裹得严严实实呀。
1,3140,敲,qiāo,"敲门,敲打,敲击,敲诈,敲钟",有人轻轻敲门，我去开门看看呀。
1,3141,豪,háo,"自豪,豪迈,豪爽,豪杰,豪华",我为伟大的祖国感到十分地自豪呀。
1,3142,膏,"gāo, gào","药膏,牙膏,膏药,膏粱,膏药",妈妈用膏药贴在了我扭伤的脚上呀。
1,3143,遮,zhē,"遮蔽,遮挡,遮盖,遮阳,遮掩",大树遮挡着烈日，树下真凉快呀。
1,3144,腐,fǔ,"腐烂,腐蚀,豆腐,腐朽,腐败",夏天的食物容易腐烂变质呀。
1,3145,瘩,"dá, da","疙瘩,疙瘩汤,疙疙瘩瘩,面疙瘩",妈妈做的面疙瘩汤真是香喷喷呀。
1,3146,瘟,wēn,"瘟疫,瘟病,鸡瘟,猪瘟,遭瘟",古代瘟疫流行，夺走了许多人的生命呀。
1,3147,瘦,shòu,"瘦弱,瘦小,消瘦,瘦长,骨瘦如柴",那只流浪猫瘦弱得真可怜呀。
1,3148,辣,là,"辣椒,辣味,辛辣,毒辣,火辣辣",我不太爱吃辣的辣椒呀。
1,3149,彰,zhāng,"表彰,彰显,表彰大会,彰明,表彰",学校表彰了表现优秀的同学呀。
1,3150,竭,jié,"竭尽,竭力,竭诚,枯竭,竭尽全力",我们要竭尽全力地完成这个任务呀。
1,3151,端,duān,"端正,两端,端坐,极端,开端",他端端正正地坐在座位上听讲呀。
1,3152,旗,qí,"旗帜,红旗,旗杆,升旗,旗手",操场上，鲜艳的五星红旗冉冉升起呀。
1,3153,精,jīng,"精神,精彩,精心,精致,精力",我们要保持饱满的精神学习呀。
1,3154,粹,cuì,"纯粹,精粹,粹白,国粹,粹美",京剧是我国的国粹艺术呀。
1,3155,歉,qiàn,"道歉,歉意,歉收,抱歉,歉疚",他诚恳地向大家道歉，请求原谅呀。
1,3156,弊,bì,"弊端,作弊,弊病,害弊,利弊",我们要杜绝考试作弊的弊端呀。
1,3157,熄,xī,"熄灭,熄灯,熄火,熄灭,熄烛",睡觉前别忘了熄灭电灯呀。
1,3158,熔,róng,"熔化,熔炉,熔岩,熔点,熔炼",铁在高温下会熔化成铁水呀。
1,3159,煽,shān,"煽动,煽风点火,煽惑,煽情",不要煽风点火地制造矛盾呀。
1,3160,潇,xiāo,"潇洒,潇潇,潇雨,潇潇雨,潇洒",他潇洒地走上舞台真帅气呀。
1,3161,漆,qī,"油漆,漆黑,漆器,喷漆,如胶似漆",夜晚，屋子里漆黑一片真吓人呀。
1,3162,漱,shù,"漱口,洗漱,漱洗,漱口水,盥漱",饭后要漱口保持口腔清洁呀。
1,3163,漂,"piāo, piǎo, piào","漂浮,漂白,漂流,漂洗,漂亮",湖面上漂浮着美丽的荷叶呀。
1,3164,漫,màn,"漫长,漫画,漫天,漫步,浪漫",我们在公园里悠闲地漫步呀。
1,3165,滴,dī,"滴水,水滴,滴答,滴落,一滴",水龙头滴水，要拧紧开关呀。
1,3166,漾,yàng,"荡漾,漾漾,波漾,漾起,水漾",湖面上荡漾着粼粼的波光呀。
1,3167,演,yǎn,"表演,演出,演讲,演练,演变",同学们的表演十分地精彩呀。
1,3168,漏,lòu,"漏水,漏雨,遗漏,漏风,泄漏",屋顶漏水了，要赶紧修补呀。
1,3169,慢,màn,"缓慢,慢车,慢跑,慢走,慢条斯理",他慢条斯理地做事不着急呀。
1,3170,慷,kāng,"慷慨,慷概,慨慷,慷达,慨然",他慷慨地捐出了自己的零花钱呀。
1,3171,寨,zhài,"寨子,村寨,山寨,寨主,扎寨",山里有一个古老的村寨呀。
1,3172,赛,sài,"比赛,赛跑,赛车,赛道,赛过",运动会上，我们激烈地比赛呀。
1,3173,寡,guǎ,"寡言,孤寡,寡妇,寡少,沉默寡言",他沉默寡言，不爱说话呀。
1,3174,察,chá,"观察,察觉,察看,考察,警察",警察叔叔仔细地观察着现场呀。
1,3175,蜜,mì,"甜蜜,蜂蜜,蜜糖,蜜月,蜜桃",这水蜜桃甜蜜多汁真好吃呀。
1,3176,寥,liáo,"寥廓,寥寥,寂寥,寥寥无几,寥落",参加活动的同学寥寥无几真可惜呀。
1,3177,谭,tán,"姓谭,谭氏,谭家,谭人,谭嗣同",谭是我国一个比较常见的姓氏呀。
1,3178,肇,zhào,"肇事,肇始,肇端,肇因,肇祸",那个肇事逃逸的司机被抓了呀。
1,3179,褐,hè,"褐色,褐煤,褐土,褐铁矿,褐衣",秋天，树叶变成了黄褐色呀。
1,3180,褪,"tuì, tùn","褪色,褪去,褪掉,褪下,褪皮",这件衣服洗后褪色了真可惜呀。
1,3181,谱,pǔ,"乐谱,谱曲,谱子,歌谱,家谱",音乐老师教我们认乐谱呀。
1,3182,隧,suì,"隧道,隧洞,隧穿,海底隧道,地铁隧",火车穿过长长的隧道呀。
1,3183,嫩,nèn,"嫩绿,嫩芽,嫩叶,娇嫩,细嫩",春天，树枝抽出了嫩绿的新芽呀。
1,3184,翠,cuì,"翠绿,翠竹,翠鸟,翠玉,苍翠",翠鸟的羽毛十分地鲜艳好看呀。
1,3185,熊,xióng,"熊猫,小熊,熊熊,熊掌,黑熊",可爱的大熊猫是国宝呀。
1,3186,凳,dèng,"凳子,板凳,方凳,竹凳,木凳",教室里摆着整齐的凳子呀。
1,3187,骡,luó,"骡子,马骡,驴骡,骡马,骡车",骡子能驮重物十分地有力气呀。
1,3188,缩,"sù, suō","缩小,缩短,收缩,缩减,缩水",衣服洗后缩水了真可惜呀。
1,3189,慧,huì,"智慧,聪慧,慧眼,慧心,慧悟",我们要用智慧解决生活中的问题呀。
1,3190,撵,niǎn,"撵走,撵出,撵跑,撵上去,撵人",他把捣乱的人撵走了呀。
1,3191,撕,sī,"撕开,撕碎,撕破,撕裂,撕扯",他不小心把书撕破了一页呀。
1,3192,撒,"sā, sǎ","撒谎,撒种,撒网,撒手,撒落",我们不能撒谎，要做一个诚实的人呀。
1,3193,撩,"liāo, liáo","撩起,撩拨,撩动,撩开,撩人",他撩开门帘走了进去呀。
1,3194,趣,qù,"有趣,趣味,趣事,童趣,知趣",这本书十分地有趣，我爱看呀。
1,3195,趟,tàng,"一趟,赶趟,趟水,趟过,走一趟",我去了趟超市买了很多东西呀。
1,3196,撑,chēng,"支撑,撑开,撑起,撑伞,撑住",那根柱子支撑着整座房子的重量呀。
1,3197,撮,"cuō, zuǒ","撮合,一小撮,撮盐,撮要,撮土",妈妈撮合了一对好姻缘呀。
1,3198,撬,qiào,"撬开,撬动,撬锁,撬棍,撬起",小偷用工具撬开了门锁呀。
1,3199,播,bō,"播种,传播,播送,广播,播音",春天到了，农民伯伯在播种呀。
1,3200,擒,qín,"擒拿,擒获,擒贼,擒住,生擒",警察生擒了那个在逃的罪犯呀。
1,3201,墩,dūn,"桥墩,石墩,墩子,土墩,厚墩墩",河中的桥墩十分地坚固呀。
1,3202,撞,zhuàng,"撞击,碰撞,撞车,撞见,撞钟",两辆车不小心撞在了一起呀。
1,3203,撤,chè,"撤退,撤回,撤换,撤销,撤兵",洪水退了，解放军撤兵了呀。
1,3204,增,zēng,"增加,增长,增添,增大,增多",我们要不断增加自己的知识呀。
1,3205,撰,zhuàn,"撰写,撰文,撰稿,撰著,杜撰",他认真地撰写着一篇作文呀。
1,3206,聪,cōng,"聪明,聪慧,聪颖,聪敏,耳聪目明",他从小就聪明伶俐真让人喜欢呀。
1,3207,鞋,xié,"鞋子,鞋带,皮鞋,拖鞋,球鞋",我系好了鞋带准备去跑步呀。
1,3208,鞍,ān,"马鞍,鞍子,鞍马,鞍前马后,鞍鞯",马背上的鞍子十分地精致呀。
1,3209,蕉,jiāo,"香蕉,芭蕉,蕉叶,蕉农,美人蕉",香蕉又香又甜十分地好吃呀。
1,3210,蕊,ruǐ,"花蕊,雌蕊,雄蕊,蕊心,蕊珠",花朵中间有细细的花蕊呀。
1,3211,蔬,shū,"蔬菜,菜蔬,蔬果,蔬食,蔬食菜",多吃蔬菜水果对身体好呀。
1,3212,蕴,yùn,"蕴含,蕴藏,蕴育,蕴涵,意蕴",这片土地蕴藏着丰富的矿产呀。
1,3213,横,"héng, hèng","横竖,横穿,横跨,蛮横,纵横",过马路不能横穿要走斑马线呀。
1,3214,槽,cáo,"水槽,槽子,马槽,河槽,槽牙",厨房的水槽里放着洗好的碗呀。
1,3215,樱,yīng,"樱花,樱桃,樱树,樱唇,山樱花",春天，樱花开了粉红粉红真好看呀。
1,3216,橡,xiàng,"橡胶,橡树,橡果,橡皮,橡木",我用力地擦着橡皮擦去错字呀。
1,3217,樟,zhāng,"樟树,樟脑,樟木,樟脑丸,香樟",樟树散发着清香，能驱虫呀。
1,3218,橄,gǎn,"橄榄,橄榄油,橄榄绿,橄榄枝,橄榄球",鸽子衔着橄榄枝象征和平呀。
1,3219,敷,fū,"敷药,敷料,敷衍,敷设,冷敷",妈妈给我的伤口敷了药呀。
1,3220,豌,wān,"豌豆,豌豆苗,豌豆角,豌豆黄,豌豆荚",绿色的豌豆十分地鲜嫩好吃呀。
1,3221,飘,piāo,"飘扬,飘落,飘浮,飘洒,飘雪",节日的彩旗在风中飘扬呀。
1,3222,醋,cù,"醋意,吃醋,陈醋,米醋,醋酸",妈妈做菜时放了一点陈醋真香呀。
1,3223,醇,chún,"醇厚,醇香,醇酒,乙醇,甲醇",这酒醇香扑鼻真诱人呀。
1,3224,醉,zuì,"醉酒,喝醉,醉意,陶醉,沉醉",小朋友不能喝酒，会喝醉的呀。
1,3225,磕,kē,"磕碰,磕头,磕打,磕瓜子,磕睡",他不小心磕破了膝盖真疼呀。
1,3226,磊,lěi,"光明磊落,磊落,磊磊,磊块,磊拓",我们要做光明磊落的人呀。
1,3227,磅,"bàng, páng","磅秤,磅礴,过磅,磅磅,磅重",这件包裹在磅秤上称了重呀。
1,3228,碾,niǎn,"碾碎,碾子,碾磨,碾转,石碾",农民伯伯用石碾碾着谷物呀。
1,3229,震,zhèn,"地震,震动,震撼,震惊,震耳欲聋",地震时大家要冷静地撤离呀。
1,3230,霄,xiāo,"云霄,九霄,霄汉,气冲霄汉,霄壤",响彻云霄的歌声十分地动听呀。
1,3231,霉,méi,"发霉,霉菌,霉烂,霉味,倒霉",潮湿的食物容易发霉变质呀。
1,3232,瞒,mán,"隐瞒,欺瞒,瞒天过海,瞒报,隐瞒",他隐瞒了事情的真相真不好呀。
1,3233,题,tí,"题目,问题,题字,命题,难题",这道题目的解法我想出来了呀。
1,3234,暴,bào,"暴风,暴雨,暴力,暴发,暴躁",夏天常有暴风骤雨真吓人呀。
1,3235,瞎,xiā,"瞎子,瞎说,瞎闹,瞎眼,瞎忙",不要瞎说，要实事求是呀。
1,3236,嘻,xī,"嘻嘻,嘻嘻哈哈,笑嘻嘻,嘻笑,嘻皮",他嘻嘻哈哈地笑着真开心呀。
1,3237,嘶,sī,"嘶哑,嘶叫,嘶吼,嘶鸣,声嘶力竭",感冒了嗓子嘶哑说不出话呀。
1,3238,嘲,cháo,"嘲笑,嘲讽,嘲弄,自嘲,冷嘲热讽",不要嘲笑别人，要尊重人呀。
1,3239,嘹,liáo,"嘹亮,嘹嘹,嘹亮歌声,嘹呖,嘹嘹",他的歌声嘹亮动听真好听呀。
